Regulators	Fiber	RegulatorSize	FiberSize	Synchronization	numberOfConditions	meanPvalue	MeanCorrelation	MeanRegulatorCorrelation
gerT; fhuD; yphF	yitJ; murAA; mta; yveA; epsC; luxS; ytxC; fpbN; rbsK; yppD; refZ; yusZ; mobB; noc; yitH; purT; sacC; yndM; mraW; yqfU	3	20	0	127	0.169365768525726	-0.012721791182607	-0.0145386825095965
aroD; ynaG; ytoA	yxaL; ligD; yhfT; yhaH; abrB; aroD; ydbL; ytoP; fatR	3	9	0	113	0.135971711382532	0.264292857062528	-0.0406583030252548
putP; gerAC; yorB	pyrB; lysS; blt; brxA; ymcB; pghL; yqfL; adhA; yhjO; yazA; fabD; ymfJ; recR; mntR; sipT; ydjO; csbX; clpX; ycdB; pghB; yocK	3	21	0	164	0.249877319140077	0.0802751833618944	0.0244142807369791
ribU; yteU	ytzE; ribD; yusV; leuA; yqkE; yuzB; yknX; yrbC; lipL; ydjO; rsiW; spoIIIAE; lspA; amhX; yxiG; defA	2	16	0	132	0.171341710937411	0.0216257315142379	-0.0766939214309433
yhfW; yxkI; ytzD	mutL; ktrB; yhdF; yopZ; yfjL; yocD; hbs	3	7	0	121	0.164515354330972	0.0878693556451804	-0.102903061298115
	yxaA; bstC; ganA; yvyF; ygxB; pyrK; nupG; ydgI; lnrM; atpD; pxpC; rny; yyaS; yvfR; snaB; yddN; sdhC; gatA	0	18	0	146	0.208317780155148	0.0962432371627671	-1
yqfW	yhcY; ykvZ; comER; lgt; yclI; ligA; ycgJ; ytxO; murP; kduD; ylmA; recO	1	12	0	152	0.227667542588399	-0.0177622869948864	-0.0222538346744813
cydC; yocL; sigX	ydaJ; ywhA; ykfA; rapG; lcfA; ydhB; yncD; metK; aroH	3	9	0	110	0.132017943024761	-0.084714077159719	-0.0389326471006305
yxjB; yomR	ylaC; ytzK; yjmC; yyaH	2	4	0	124	0.157872826336183	0.0821618384318502	-0.0571627169089488
yesZ	mmgC; pdxK; sucD; ykgB	1	4	0	66	0.0457148977333583	-0.165587805358241	0.0717475885152496
ssuB	yhzC; spo0E; flhA; lrpA; yqzM; dhbF	1	6	0	125	0.15601872348525	0.12252899394565	0.052354474916269
	parA; thiI; yhdK; yopR; pupG; ybdO; yqzI; yopU; ygzD; rplB; murAB; sbcD; yshB; yesK; katA	0	15	0	138	0.190093929164832	0.104606051706272	-1
yrkK; pelB; pucB	ydbI; spoVAC; yngH; recQ; yisV; walI; yteS	3	7	0	100	0.113531744367769	-0.0144322719159828	0.0798880133080533
	recS; dck; yncM; yukC; lytA; ywqN; truB; rok; ypdQ; ydaB; yitI; thiD; yqhV	0	13	0	100	0.111149208895968	0.115404754960976	-1
ydcF; qdoI; ycbJ	ackA; yobW; atpC; fdhD; desR; bacE; argD; znuA; ftsL; ykoG; fabD; ywmE; ydhD; lysC; cwlO; yfjC; azlD; gdh; mdh; ywlE; yxiF; ecsB; cheD	3	23	0	125	0.166724257125479	0.0522972206189614	0.011333548317672
ywmD; yczO; yesK	ywlD; yodP; niaP; yhdW; fliK; yhfM; yhbI; yppG; mrpG; oppB; tuaE; bioI; cggR; cheR; tyrZ; comEB; yceD; licA; yfhH; ybfP	3	20	0	113	0.151048692735511	-0.00597985207505349	-0.0284631401412315
yxkO; yflS; ydfQ	cimH; yoqK	3	2	1	23	0.00118525365684702	0.971480007409332	-0.0190509501930145
	ywcE; ylaK; yosD; yopT; natR; yqjC; srfAA; ytzJ; glpF; amyC; ydiR; yrkN	0	12	0	107	0.124394581758417	0.0904150445579879	-1
	ypsA; dctB; apt; clpC; proI; mtnN; chaA; sacA; ykzK; prsW; ycbL; ybfM; yxkI; yjbB; gsiB; ampS; ydaC; ligB; yveG; ctaA; ribU; groES	0	22	0	152	0.220466093504909	0.11113484854934	-1
pksL; yxkH	yoqP; tagV; yopG; yndE; purK; yfiH; ypvA; abrB; cwlK; argG; rpsS; glxA; ywqG; ywqO	2	14	0	104	0.118364175387375	0.0623560970211434	0.0744372813692132
sirB; yxkH; sunT	ydaL; yoqH; yjgD; ydfR; catE; citM; yfiF; yhcI; groES; ydiO; infA; iolE; prs; pyrC; rex; rhaEW; mmgC	3	17	0	97	0.104753657828063	0.0576732247928403	0.0561014124186323
ycbR; yfhH	yodF; yddS; spoIVB; yrdC; yfhA; yrkI; ydcS; menE; yesY	2	9	0	117	0.152241057974497	-0.0543190708129569	0.102726799739126
ppsE; mfd	yraN; dnaK; sunI	2	3	0	141	0.187013355644803	0.269271052752836	-0.0679681626134925
ptb; prmC	yjiB; kdgR; yjhB; tagF	2	4	0	104	0.117881054110761	0.323648667686664	0.0311935286904937
nadB; pyrH	ytoA; yurS; purF; abrB; yjcP; ykpA; fhuB; ywaA; ywcC; yybI; yabO; opcR; ywcI; yfiQ; ylmG; spsI; pps; sasA; fpbN; yqgY	2	20	0	137	0.192877321535545	-0.0141999530048311	0.0177449398719116
yxbF; yvfG	ywcH; yonK; kinA; ywhA; ytrC; lytS; yaaK; ycbK	2	8	0	131	0.173445931789148	0.119891151588473	0.19305988818025
ydiO; yfjM; pssA	ahrC; yirB; yxkI; ptpZ; yopW; lctP; ydaF	3	7	0	137	0.174175570980831	-0.017977290941582	0.213711729403926
rpsH; bslA	yrrO; lytA; aprE; yoaH; sacA; yvzC	2	6	0	120	0.154653500094801	0.129714745309518	0.0791840493324976
yraM	resE; yjbA; yubD; yhjQ; glcF; rnc; yesN; mntD; rmgR; yxzC; immA; dltC; ybyB; hisH; yoaM; yddI; cotI; htrC; fruC; sigF; comGF; gmuG; ywpG	1	23	0	128	0.164004644590828	-0.00361889653028715	-0.0630822522367092
ytrF; tuaA/1	yonE; bkdAA; rpsS; ykvP; mtnA; dapF; tgl; ypiB; pksD; yhcS; nap; ydaE; yebD; bpsA; cccB; tsaD; pstBB; yeeK; ykzO	2	19	0	111	0.135479435252701	0.0194432624863555	-0.018751493380496
	yobW; clpQ; tenA; gerR; liaG; yrdK; yhfF; hemL; ypqA; yfhK; yfhL; yaaH; ywrK; yqzI	0	14	0	116	0.140672320154909	-0.0215401675702612	-1
fur	yfiF; ypuB; nprB; ywzC; yjgC; ywqK; ccpB	1	7	0	131	0.168131651493048	0.148288144850504	-0.0227878215916826
	ywkB; rocR; polC; tnrA; ycgK; ytrD; yokU; rocA; hisA; comN; rapI; yjcK; yqfO; ynzG; spoIIAB; yozY; epr	0	17	0	139	0.191133764039059	0.0204505549526723	-1
des; sco; ydzT/3	ysnD; bslA; yhdR; ydiS; ytjA; bceS; ypiA	3	7	0	117	0.154778405964452	-0.0918454073478263	0.0231283032543247
	rlmCD; yvgL; lnrL; yonC; yrkK; gmuE; rbfA; spoIVCA; yveA; rpsP; ycsE; yhcQ; yczM; luxS; yebG; yfmB; lplA	0	17	0	141	0.198757059631856	0.0123258108668048	-1
	swrC; menF; gmuR; iolH; yqgU; yorX; recR; yybN; ytxC; ywbI; gerPD; yopJ; yesW	0	13	0	114	0.135129325010446	0.00473353123955604	-1
fliW; yobI	levF; flgC; oppF	2	3	1	84	0.0780656318013147	0.709677152284001	0.67635779594237
	feuB; accB; spsA; yqkK; ppiB; lutC; yncM; sepF	0	8	0	128	0.160808925828684	-0.00925551489245503	-1
bstF	yxiC; yaaR; ganA; yesZ; menB; plsC; recA; spoVK; feuA; yphC; speD; ybzG; yitA; pstBB; yitI; tcyP; yfkQ; cymR	1	18	0	101	0.113687941658976	0.00217605276560111	-0.0548769470896152
yloV; ywdF	queF; yitL; albE; ybfG; sscA; ureC; xkdI; ptpZ; ywqG; yebD; pksD; psdB; srfAD; cotS; ylaC; xpt	2	16	0	135	0.189709934657098	0.0087077530647274	0.11503412168025
yqcE; yxxF	yfkC; glnM; yobO; ydbM; yesN; ywdH; menC; yrrO; yjdA; znuA; qcrC; rsbRD; ykzS; rasP; ydfG; yqxI; lplJ; yclH	2	18	0	129	0.173567184844448	0.0391519007623116	0.0630267152081039
	yqhS; prpE; ykuQ; yqgO; cotQ; yslB; yorH; deoR; pycA; spo0M; swrD	0	11	0	128	0.165142238494743	0.0568596200453827	-1
	ywrK; skfE; coaX; trxB; yuzC; yesW; cheR; yhfM; yjbE; yddI; pcp; yjnA	0	12	0	121	0.164214748104163	0.0563429591466088	-1
rpmE	ybfI; ydjN	1	2	1	23	0.00103548570148715	0.859263703562588	0.572455874018123
	yoaM; yjgC; recG; gltT; fruC; sufD; ydbD; sfp/2; yqgQ; hisS	0	10	0	116	0.145218313353123	0.094630496211032	-1
skfH	cwlP; ykpB; yqzN; spoVAEB; ynzG; ypqP; thiF; cssR; glmM; mreBH; thiW; rsbW; nos; ykfC; levE; yvaC	1	16	0	126	0.158998018097276	-0.00549304922711539	-0.0591051604033248
padC; ymfK/2	galT; mmgB; yxeE; cdaR; glnM	2	5	0	72	0.0564695617370332	-0.0405071346749528	-0.115598966159107
	xkdA; lytH; yyzO; ypfD; pdhA; yfhS	0	6	0	84	0.0783233727293788	-0.0143571348633835	-1
yqiD	pksS; nrgA; dtd; yteR; floA; trpD; rplU	1	7	0	136	0.179461027028689	0.0216985818757947	0.223344499361558
yqiC	rpmA; yunG; bshA; pucH; natB; comX; ypmR; ycsA; prpC; fusA; yxjH; yqgP; ssuB; yciC; murB; ykuK	1	16	0	120	0.159359845333088	0.0430420522802673	0.23430084142474
ykyA; hemN; ycxD	yraJ; ggaA; aroD	3	3	0	92	0.0935627094649769	0.163201726387184	0.117356016512264
	yqgN; tuaB; ytzA; comC; yorH; yusG; nasD; ynaI; yvgN; rhaB; yxkC; ywrO; ydzP; yvdS; holA; copA; mdtR; gmuD; citR	0	19	0	113	0.143244092093348	0.081271395365266	-1
	ydzS/1; ydfI; yqcA; yeeC; rbsD; yoaJ; ybdG; yndD; ydaT; coaX; catD; yjdA; yknY; ydzK	0	14	0	148	0.205100457923592	0.0634397721015836	-1
ilvC; tagE; ypzA	cccA; clpC; serC; lrpB	3	4	0	106	0.126578925287342	-0.0892768145616122	-0.0811922287706991
yfiC; ywhB	rpmGB; maeA; ygaF; yraE; slp; rplB; etfA; yozL; spsF	2	9	0	106	0.120721337744571	-0.0613392257107856	0.00358699052064146
yopD	yuiH; cshA; yraK; lplA; yxbB; yesF; yoaS; ydeL; albB; bstB; yxeJ; yknY; dxs; yomG; rpoB; queF; yisP	1	17	0	137	0.189403685409335	0.0052141373136097	0.037001776407521
yrkI; yhcE	yhcG; yqbD; ygxB; prs; pghZ; yclG; rsbU; gerBB; yplQ; phoD; ssuC	2	11	0	118	0.15266390336086	0.0907806135829777	0.0809916116095866
yfiH	yfiG; ycbM; tenA; yutI; ydbD; yopI	1	6	0	120	0.153737673210888	-0.0496535893509003	0.152968791775866
	yqjF; yneQ	0	2	1	37	0.00908260439151863	0.780945279297534	-1
parB; yhcN; yngB	patB; cotO; dapA; yrzR; grpE; fadR; ykoP; yqbM; ypzC; polY2; yodM	3	11	0	114	0.141076236665798	0.118180854020799	-0.0765446535207677
	sspC; sinI; ygaK; murAA; rplW; bhlB; lipL	0	7	0	94	0.0970282948773405	-0.0193687353287365	-1
ywrK	comGB; sipS; guaA; yosV; gerPE; liaR; purD; skfG; cotD; glnA	1	10	0	138	0.178714734821102	0.0169619087653156	0.0477348674831636
yorS; yxnA; yoyD	ycgQ; ypgR; cydC; yopT; ntdR; infC; ctpB; yabO; comFC; ykuJ; rasP; gtcA; yabD; ywbH	3	14	0	97	0.107394261978715	0.0716715021481019	-0.0515970987919729
gatC; fadR; yueD	murAA; chrS; dacC; glnQ	3	4	0	93	0.0958306678188313	-0.0339113917964107	-0.106106762975345
comP; ypfD	upp; qdoR; yjzD; rplA; ydaJ; yozT; yngE; cotR	2	8	0	83	0.0750994727557582	-0.0790158396051587	-0.0533740283284411
ywlD; yoxC; glpK	ppaC; argS; albE; cysP; yddA; rnz	3	6	0	111	0.127333926469989	0.105587769126036	-0.118889913787401
xkdP; ykoS; kdgA	thiO; epsD; yvbW; yneR; yrkJ; yraE; araR; glgP; yfiY; bpsB; yjfC; yceK; yybN; eno; yngI; fhuB; lmrB; csaA	3	18	0	89	0.091941389353839	0.000997514191760147	-0.0396538134158518
yqfZ; nucA	yxkC; yxlC; qcrC; sspD; recF; yqhR; acpK; comGF; flhF; nhaX; yceK; ypzJ; thrR; ycgI; psdR; aroK; mreD; nth; yomW; yubA; bacG; ypnP; yqcA	2	23	0	128	0.163752079823525	0.0174595656314548	-0.0420991370241655
glnK	trmD; ylxF; pucM	1	3	0	69	0.0505658212138119	0.334523155265066	0.619603682385037
ygzA; ylxF	yozL; frlD; gutB; yhfK; xkdK; cotH; yorM; ymxH; ispA; pucC; capC; acoC; hepT; ydzA; apt; bstD; yxeQ; iolF; fni; ywbG; lcfB	2	21	0	134	0.18039216860123	0.0119648070528032	-0.00724129921179738
cotI; ycgE; yisK	padC; minJ; yrzT; rocA; pksL; ampS; yuzN; ycgH; yqiD; yjhA; yyzK; trmK	3	12	0	116	0.148405884818906	0.0521196871498057	-0.0227044870422896
tagG	oxdC; yetL; yonC; cypA	1	4	0	106	0.116235714531285	0.0268972098786359	0.130195933915124
ypuC/1	qdoR; khtU; yhzB; ydzW/6; cotSA; yhdR; rsbRC; menH; xylB; pucC; ywsB; amiE; thiV; yusU; yhdT	1	15	0	154	0.213373575078248	-0.00746838952771083	0.0544624279146818
yyaN; yraJ; yheA	katX; ypzG; gerPB; glpT; tmk; pucB; yqhG; tuaE; ohrR; yneB; besA; mtlA; yfkT	3	13	0	131	0.166574895242089	0.0672852170305741	0.00766382749073934
ydcS; yorS	gerKD; lipL; iolX; yueD; mntH; trpS; yfmS; ctaE; dppC; yxxF; immR; glvR	2	12	0	128	0.172204165405858	0.0187794462139081	0.092862202050325
yabQ; ctaA	rocA; yjcH; yraM; yyaB; int; yhfS; purD; ycdF; yoaP	2	9	0	71	0.0555851917815483	0.21476496444789	-0.113501536003023
yobS; ytkA	yybS; ytxO; yplQ; yozY; khtS; ydfR; yflA; yusE; hepT; yxbG; zinT; swrD; yrrO; ypjD; yqhP; resE; trpC; ydeN; ganB; sunT; ganP; sdpB; fliS	2	23	0	132	0.171557278102279	-0.0215635332868826	-0.0022677879689715
mmgA; sndB	tdk; yhbD; rppH; pabC; yocC; yqcK; kinD; yezD; yqaH; ypbH; yqeZ; ywiE; mntH; ygzA	2	14	0	142	0.192149033031916	0.0708668467998255	-0.0466151896963192
	sucD; flgD; opuCC; patB; yfiB; yphE; ytmP; purD; ydaT; ygzA; dnaN; rok; ywcB; ykzL; ydeA; ydbS; yxcA; yvnA; yufS; yeeB; yrkL	0	21	0	114	0.137900111511899	0.054074913262971	-1
yfhO; yrhG	brnQ; yobJ; skfA; ymfC; epsO; ydcP; ylaG; swrA; ywqJ; yobT; ywlA; dapA; yknY; yjcO; yqxA; nfo	2	16	0	153	0.21679645963131	0.0305636068142384	-0.0234842160797647
ydzS/2	ypzE; ydgB; sspP; ypgR; ybaS; yoeD; yddQ; yocC; yisI; yfjO; cydA; hemL; spsE; fliE; glmS	1	15	0	138	0.188965694102059	-0.00166867519271828	0.164506387111905
ydaT; ytxJ	spoVAB; yngF; yxkD; yvrD; copA; perR; ynzK	2	7	0	126	0.168756607516282	-0.00620928080141491	-0.00787832775606547
citA; tuaE	yrrO; cysJ; yhaX; yhjA; iolR; cotSA; ydiL	2	7	0	85	0.0814245097363626	-0.097977179239	0.0139466841790921
cgeB	queE; ydgA	1	2	1	39	0.0112151925549057	0.671394832022542	0.746480415880799
	yqfU; metP; yhfF; pstBB; spoVV; yczN; yrdD/1; yfnC; ponA; queG; yqkD; yomZ; rnhC; yfiS; yukJ; ydhF; ybbC; tuaC; yloN; yesX; cypC	0	21	0	136	0.190972120567739	0.0133416834441829	-1
iolQ; yxxB; cgeD	yqzL; yobL; ccpC; bslA; ywbF; pxpB; yezG; yitP	3	8	0	120	0.155302270553052	0.255058178047999	-0.165574844321368
	xynP; racX; purK; ykzO; ytxH; hemY; abbA; cmoJ; ileS; glvR; ybfF; degV; ypiF; yhfM; msmE; yutC	0	16	0	114	0.139809607595139	-0.0218714660951622	-1
mbl; araA; yneN	pstC; thyA; yrzH; yceJ; rpoE; ydgC	3	6	0	96	0.104606706038667	0.059232695776193	-0.0645182175080531
yfjT	ydfF; atpD; dltE; yrkP; yrzT; mhqO; yjcP	1	7	0	128	0.155104257095207	0.119732745082892	0.0312232769146939
	nifZ; malL; capE; murG; cydC; yqxI; ytcC; yfnB; yybJ; yraL; nprE; ywcI; ysnD; hxlB; yczE; yvzA; yhjO; yflN; mtnA; corA; yxzF; yebC; ytaG	0	23	0	115	0.145752230663251	0.0053199141296123	-1
	yjbK; prfA; proS; yitR; thiX; ygaF; pdaB; fadB; ymfC; yhjH; sigH; yrhF; fruC; ydzJ; yabO; malP	0	16	0	102	0.11384501859982	-0.00405057707916265	-1
	yeeF; ypiB; yraF; recG; katE; ypmR; groES; glyQ; sdpA; yqcA; sbcC; ypfB; ytzA; nifZ; treP; immA; ureB	0	17	0	134	0.176719892755804	0.0314076329514298	-1
rbsB; yesF; swrA	yacF; yvbJ; ytzL; yqkA; yqhG; tsf; ytlQ; yqgL; rpsP; nrdI; cotE; ispC; ywqO; dltC; ysdC; rplX; ydeM; yyaO; mraW; yjcD; yuiA	3	21	0	133	0.176543493171857	0.100786010022062	-0.0391747533966404
spoVAA	ylxQ; bglA; asnS; yuzA; psd; comN; lipA; yflA; yuxN; ldt; upp; yocN	1	12	0	93	0.0943735249142902	0.033200475393687	-0.10171576444801
opuAC; yorG	yabS; spo0A; pucB; malL; mbl; paiA; yrrS; ydbT; fadH; ydbS; cssR; ctaD; divIC; yutE; rpsD; cotC; yrzH; yndE; ylbC	2	19	0	137	0.191269744250635	0.0210976897397694	-0.0800465681802464
pksF; prkD	csbC; codV; ylxP; yxaL; yqcC; recO; ypfD	2	7	0	128	0.16826996155026	-0.0115848466907987	-0.0591724592289167
	mecA; ftsL; yotL	0	3	0	112	0.131732779797756	0.442028568932948	-1
yxeF; ykhA; tyrS	lytS; tagG; yeeG; yobF; msmE; citZ; pucI; kdgK; yaaO; lipC	3	10	0	132	0.177060657208013	-0.00285411805609865	0.028505554477888
	ptpZ; ymfF; yuiB; pdhD; flgD; cshB; yqeF; bglC; yqjQ; ytlD; yueG; spsL; yopD; acoA; epsO	0	15	0	128	0.161461889507827	-0.0363668218826693	-1
	ycbO; yrbG; gyrA; glnH; flgE; rpmI; yhcI; alaR; pupG; nadB; cysL; ywrK; yojN; ybfA; addA; yqfL; yokL; appA/1	0	18	0	120	0.155585198436536	0.0345815498498955	-1
yneR; yqaS	tcyJ; spmB; ywpB; nasF; yjmB; ykvN; yabA; phrI; blt; yjbH; yndB; bslA; nhaC; ytzD; metQ; ygaO; ydaL; tpi; rplS; yhjG	2	20	0	125	0.171581891998915	0.0572358522749279	0.084814132561334
fur; comGC; ywjD	tagU; rhaR; moeA; recQ; blt; yhxC; degV; purC; yflA; hisF; mcpB; yokB; parC; ywcB; thiV; speD	3	16	0	122	0.160529834871733	-0.00957058177906541	-0.0331740119015098
yokE; yonG	yqkF; yfmS; yqaI; comGG; yscB; phrC; ydzL; ydzW/7; xkdC; yorO	2	10	0	151	0.212822659576335	0.119156812745253	0.132305657265945
cgeA; aroA; sapB	thiM; yugN; yxnB; khtU; yoaO; yurQ; dra; yfkH; yorG; xkdB; abh; nucA; yxjI; nasB; yopS; ribA; yvyE; sunI	3	18	0	121	0.158660230136357	-0.000752874203611312	-0.0319601718142474
	sipV; pgpH; flgE; ypbS; rsbU; nagB; flhF; ymaD; manA	0	9	0	98	0.103794594664972	0.314454560920289	-1
tagO; yosU; mobB	mprF; pyrAB; yheF; lytE; yloM; mhqE; htrB; yybS; yqxK; walR; fapR; yojE; ytzL; yfjC	3	14	0	122	0.162166092872528	0.0560918525608288	0.149114987777953
ydcI; spoVAA; rplU	obg; yabC; comEB; metI; gltA; ypuC/2; yyzF; ydhU/2; efeO; bstB; gpr; ycgK; ctc; ytrE; dnaD	3	15	0	113	0.13871959505596	-0.0123338211981826	-0.00647928184780799
abfA	xtmA; pucE; aseR; rocA; yusS; ykjA	1	6	0	115	0.138858812722139	0.224145988899548	0.202427378301358
	secA; ymzE/2; sigV; ytkP; ykuN	0	5	0	123	0.155275124774427	0.295336034584565	-1
yokE; yhdF	yoxD; ylbA; ydfI; nadF; yutI; yloM; bceA; yqkK; glpD; xkdH; iseA; yjdG; yabP; yitD; xkdM	2	15	0	157	0.219123834930051	0.0666724481601405	0.0728735238218703
	pksL; veg; pbpX; yosB; khtU	0	5	0	129	0.166306662915559	-0.154365091526838	-1
	sscA; yvbU; slrR; yvnA; ysmB; yvgN; xkdT; hemAT; uxuA; ylmH; liaF; yvlD; yisP; yrkI; ywqL; ywzC; pyrAA; spoIIT; cdaR	0	19	0	144	0.207747185551559	0.00954908009572778	-1
dapA; ycbP	frr; yrzR; yhcR; yqjP; ldh	2	5	0	98	0.105755832053327	-0.0780883854675699	0.000315783205353807
fpbO	nagA; fdhD; ndoAI; comGA; mcpC; ppsA; ykcB; yoqL; yrkS; ydaN; ynbB; ybfA; yesM; seaA; yyaJ; nrgB; nrnB; yonP; yobV; yvgK; yfkN	1	21	0	141	0.202628977605334	-0.00435388442468419	-0.0795349121096327
seaA; yokJ	spoIID; recN; metI; sprB; ytxC; pdaC; yebC; ribA; yrrN; rpsR; epsA; yhdH; yfiG; yvrO; yitQ; ylaJ; yugN; spo0M; yczI; sscA; uvrB; ykfA; yolA	2	23	0	98	0.107764009203344	-0.0170231335102557	-0.0413004311168038
yvgN; ycgB	yshB; yvrN; ykwD; yqxI; yhdT; acuA; motA; ydzT/4; abh; glpF; hmoA; ydcF; rhiN; thiL; ydcP; groEL; yobV	2	17	0	130	0.1816690976525	-0.0234684732663564	0.0930864010970641
	yqaK; hlpB; epsG; ydeB; nadB; ydbT; psdB; yuiE; yvcT; yloC; mfd; yxaJ	0	12	0	139	0.193440217270192	0.0240858160983379	-1
ydaT; cccA; gerKD	resE; yrhK; hemL; yqfC; yfiS	3	5	0	136	0.181653237474551	0.215898221449005	-0.0675213787214586
clpY; glcK; yocB	yhcQ; pupG; glcR; maa; ypdP; ctaA; yabJ; lplA; yqjE; sspB; sspF; pchR; yokB	3	13	0	122	0.167087786587552	-0.00444328566626486	0.0309894357016233
	prpC; oxdD; nprB	0	3	0	95	0.099187522189887	-0.0584063491523476	-1
	tsaB; yugU; ycbL; ydjC; katA; lytT; yuiF; yycD; parC	0	9	0	139	0.188532267753974	0.196755863090476	-1
ypiP; thrZ	purM; yuzC; ypiF; blt; kamA; maeN; yjzC; acuA; yrzR; ald; yomP; ldcB; rnhC; ypzA; epr; yfmN; hemN; yflS	2	18	0	125	0.163910820447296	-0.0215246436544943	0.0212924014361633
spoIVCA; bkdAB; cssR	ytpI; oppB; yxxE; murJ; ligB; yclG; ywrB; pksN; yflD; ydeI; yhfW; yvlA; ntdA; cah; yrpC; nrnA; yfmM; ydgJ; fpbO; scoA; yfkA; yjcL	3	22	0	146	0.201056367105054	-0.00332032576189103	-0.0141893855073602
	tagC; yobK; yozH; spoVAC; spoVAEA; lepA; yotJ	0	7	0	121	0.158907263132814	-0.0268916449627621	-1
	yckA; yhfQ; rhaEW; yezD; yhcZ; ytzK; ypzC; prkA; yhfH; citA; yeeG; yraO; gabP; yknT; murQ; sspJ; pepT; yngJ; bcrC	0	19	0	132	0.188339245496589	0.0313276956788824	-1
gerBA	kdgA; yqfG; yyzJ; ydfL; yomX; ygaF; nudF; yxeC; ypeP	1	9	0	140	0.193215264611412	0.046576291836376	-0.0552121151445846
defB; yxjI	yusY; yvbJ; mutY; smpB; gutP; yngF; spoIVB; yisP; trpB; resE; rpmC; hom; yizB; yukE; ylaB	2	15	0	115	0.141398923986479	-0.0345039530079579	0.0186308362101204
yonC; sunI; yobR	polY2; yfiV; bkdR; cotQ; ysmB; sspD; yczE; ykkC; spoVC; yoqG; yjaU; ywnF; pucI; ytlQ; bslA; yitR	3	16	0	150	0.233350259949187	0.100805804462176	-0.111567981961145
	yybO; ycgH; cheD; lctP	0	4	0	68	0.0534917564529416	0.152381407355652	-1
	ylmG; ribT; thiF; ydcT; proS; xynA; dppC; cotJA; yfmR; uvrB; yycC	0	11	0	103	0.115153096132622	-0.0176721278465146	-1
proI; resB; yoaQ	ylbA; rho; yfkK; mmgD; yqeL; yczG; artR; fhuG; yhcA; treA; yneQ; ydbP; yppD; yorQ; yptA; xre; yfiS; yyzO; yolA	3	19	0	112	0.134574339923659	-0.00698649308277341	0.0413696580852136
yvaF; ywpB; yvzB	xpaC; ydbC; ydzJ; ysmB; yybC	3	5	0	146	0.209568416477387	-0.0528342034365539	0.199440455050465
nprB; yfnG	yfiC; priA; ygaJ; yxaC; yrpD; btr; liaH; yvyG; pdxT	2	9	0	105	0.126879348457682	-0.0344476805171798	-0.119576799842434
sunI; flhG	yueD; feuC; glnT; yqfL; gltX	2	5	0	138	0.190685177997638	0.452977862316497	0.324219857890947
ytrE; rnjA; pstBB	resA; hit; ywaA; yraG; yxcD; ahpT; antE; braB; yomK; yitD; yhfO; ahpF; yozQ; comER; yojK; yfjP; yxiG; rlmCD; iolT; yodP; citA; pucE; ypjB	3	23	0	104	0.122078434025821	-0.027874455371561	0.000248028381927341
	yokU; cdaR; cgeC; ywhA	0	4	0	81	0.0722488349833231	-0.0207620468086358	-1
yidC2	iolX; rny; recD2; mcpC; ybbA; hemA; relA; ywhB; bkdAB; ykuH; yizD; mlpA; mcpB; ywbG; mleN; yjzD; cotI; araM; purC; ydaN; ydaM; ydeF; pabC	1	23	0	95	0.105068225285674	0.130936842540229	0.278399901478659
yokU; spoVAF; sigM	yqjY; ynxB; yqzO; yuzG; maf; yrhH; yxcA; sbcC; htrC; yccK; gerBB; ytoQ; addA; flgM; xkdT; rocA; infC; ypzF; lctP; yyaD	3	20	0	101	0.121136081384444	0.0260341177572579	-0.0335540073637876
atpH	yocM; spoIIAA; yxbG; pcrA	1	4	0	115	0.137111953055589	-0.0998621606146917	-0.124040717054679
ypiA; yqjF	ybcH; tetB; ftsX; yloB; yhaX; yutK; lrpC; rbsA; yrzT; tagH; araN; scpB; yvgL; ykjA; yqeL; narJ	2	16	0	119	0.153637090808616	0.0951069656482447	0.0429050880093576
iolS; yraI	ytxM; yjzD; rapI; scpB; yjcS; mstX; bshA; ygzD	2	8	0	121	0.147557332553834	0.0558410372539629	0.00247534183909876
	dnaA; yhcN; spoIVFB; yhdA; metQ; yitI; mpr; sspC; yceJ; yozF; ribH; fin; hmoA; phrC; nrdF; ykvO; tcyC	0	17	0	105	0.132413787799288	0.00984404934947897	-1
phoH; htrC; yqbP	lnrM; rpsL; yteR; yfhM; yybN; yokL; spoIVFB; yoaK; yjbQ; ydgG; xlyB; yosC; ygaC; ydfJ; yotL; yjdB; lrpA; yozY	3	18	0	140	0.185627724120408	-0.0137965226021794	0.066906644118365
ywqA; etfB	rodA; yoaU; yfmM; hmoA; fruR; ywiB; ssbA; ypmA	2	8	0	75	0.0629213772975434	0.290078607574153	-0.000481831601437513
mntA	ydjJ; yqeU; ssuB; spoIIT; sipW; catD	1	6	0	87	0.0858948203761132	0.0240558935365583	-0.195183994389562
pucH; ywiB; mreB	yyzL; yacF; noc	3	3	0	40	0.0105935983863504	0.118059863086875	0.0643710447831355
	yqiK; ylbG; yycA; yqbT; blyA; ykfB; clpQ; nadD; queG	0	9	0	148	0.198089689175979	0.00696100166915599	-1
ywkD; yfnI	ydzW/6; ydjJ; mrpD; pheA; clsA; yotB; dctP; yxeO; yhaM; khtS; yitC; yppE; yonK; yubF; yjmD; iolU	2	16	0	137	0.183405368238533	0.0178274818705222	0.147830243421056
